Year,Age,Gender,log_Mu
1954.0,53.0,1.0,-4.30240247611827
1954.0,60.0,1.0,-3.768052540018115
1954.0,77.0,1.0,-2.4778913148940953
1954.0,83.0,1.0,-1.9880809694990653
1955.0,7.0,1.0,-7.468121348308264
1955.0,17.0,1.0,-6.6158322122731015
1955.0,24.0,1.0,-6.256472302520891
1955.0,27.0,1.0,-6.358478468841894
1955.0,38.0,1.0,-5.759400898419213
1955.0,82.0,1.0,-2.045364805349882
1955.0,84.0,1.0,-1.8500137774586096
1955.0,94.0,1.0,-1.1402940276627533
1956.0,1.0,1.0,-6.2450673059069
1956.0,13.0,1.0,-7.450759801112363
1956.0,22.0,1.0,-6.144615726602157
1956.0,30.0,1.0,-6.268536440447748
1956.0,36.0,1.0,-5.966967075507594
1956.0,52.0,1.0,-4.428699042872313
1956.0,62.0,1.0,-3.5884551012870562
1956.0,63.0,1.0,-3.5096627122734603
1956.0,71.0,1.0,-2.9250687983029184
1956.0,78.0,1.0,-2.3735012413642824
1956.0,83.0,1.0,-1.9411972721268091
1956.0,86.0,1.0,-1.6452879128278581
1956.0,94.0,1.0,-1.1568220785396037
1957.0,9.0,1.0,-7.619066430169753
1957.0,14.0,1.0,-7.195437351433918
1957.0,39.0,1.0,-5.635750064264374
1957.0,50.0,1.0,-4.572412621749919
1957.0,53.0,1.0,-4.292551628246279
1957.0,57.0,1.0,-3.9814266755670253
1957.0,75.0,1.0,-2.5967950927421155
1957.0,82.0,1.0,-2.0317567501144254
1957.0,93.0,1.0,-1.2066564019551378
1958.0,25.0,1.0,-6.324981155903562
1958.0,28.0,1.0,-6.394931652553473
1958.0,31.0,1.0,-6.258559985951375
1958.0,43.0,1.0,-5.277534827365508
1958.0,45.0,1.0,-5.103573289755525
